age_group,hour,room,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents,share_of_hour
25-34,12,Sleep,3.187776411414629,0.05312960685691048,16260255041.726114,1014,0.05312960685691049
25-34,12,Work,21.05262889226219,0.3508771482043699,16260255041.726114,1014,0.3508771482043699
25-34,12,Education,1.2176159698175202,0.02029359949695867,16260255041.726114,1014,0.02029359949695867
25-34,12,Household Activities,8.317813891991625,0.13863023153319373,16260255041.726114,1014,0.13863023153319376
25-34,12,Leisure,19.69492083120417,0.32824868052006945,16260255041.726114,1014,0.3282486805200695
25-34,12,Caregiving,2.507467975085108,0.04179113291808513,16260255041.726114,1014,0.04179113291808514
25-34,12,Travel,4.0217760282247506,0.06702960047041251,16260255041.726114,1014,0.06702960047041252
25-34,13,Sleep,3.39572421259376,0.05659540354322933,16260255041.726114,1014,0.05659540354322933
25-34,13,Work,24.824639862106487,0.4137439977017748,16260255041.726114,1014,0.4137439977017748
25-34,13,Education,0.8151616484966742,0.013586027474944569,16260255041.726114,1014,0.013586027474944569
25-34,13,Household Activities,7.557097852280085,0.12595163087133476,16260255041.726114,1014,0.12595163087133476
25-34,13,Leisure,16.65167292278542,0.27752788204642365,16260255041.726114,1014,0.27752788204642365
25-34,13,Caregiving,2.9548065262771153,0.049246775437951924,16260255041.726114,1014,0.049246775437951924
25-34,13,Travel,3.800896975460462,0.06334828292434104,16260255041.726114,1014,0.06334828292434104
25-34,14,Sleep,3.1153777083120575,0.05192296180520096,16260255041.726114,1014,0.05192296180520096
25-34,14,Work,26.123048505063373,0.4353841417510562,16260255041.726114,1014,0.4353841417510562
25-34,14,Education,0.7807158351723996,0.013011930586206661,16260255041.726114,1014,0.013011930586206661
25-34,14,Household Activities,7.051252303371524,0.11752087172285873,16260255041.726114,1014,0.11752087172285873
25-34,14,Leisure,15.696900325979206,0.26161500543298677,16260255041.726114,1014,0.26161500543298677
25-34,14,Caregiving,3.1793889684969967,0.05298981614161661,16260255041.726114,1014,0.05298981614161661
25-34,14,Travel,4.053316353604441,0.06755527256007403,16260255041.726114,1014,0.06755527256007403
25-34,15,Sleep,3.058839623846928,0.0509806603974488,16260255041.726114,1014,0.0509806603974488
25-34,15,Work,23.711630244186125,0.3951938374031021,16260255041.726114,1014,0.3951938374031021
25-34,15,Education,0.8291531140974006,0.01381921856829001,16260255041.726114,1014,0.01381921856829001
25-34,15,Household Activities,7.738763703254597,0.1289793950542433,16260255041.726114,1014,0.1289793950542433
25-34,15,Leisure,15.485205137877143,0.25808675229795236,16260255041.726114,1014,0.25808675229795236
25-34,15,Caregiving,3.7379762733257125,0.06229960455542854,16260255041.726114,1014,0.06229960455542854
25-34,15,Travel,5.438431903412092,0.09064053172353487,16260255041.726114,1014,0.09064053172353487
25-34,16,Sleep,3.0481008284324513,0.05080168047387419,16260255041.726114,1014,0.05080168047387419
25-34,16,Work,18.850178765935016,0.31416964609891695,16260255041.726114,1014,0.31416964609891695
25-34,16,Education,0.9594150996936387,0.015990251661560644,16260255041.726114,1014,0.015990251661560644
25-34,16,Household Activities,8.414537159577538,0.14024228599295896,16260255041.726114,1014,0.14024228599295896
25-34,16,Leisure,18.97178844241595,0.3161964740402658,16260255041.726114,1014,0.3161964740402658
25-34,16,Caregiving,4.1639327472778564,0.06939887912129761,16260255041.726114,1014,0.06939887912129761
25-34,16,Travel,5.592046956667553,0.09320078261112588,16260255041.726114,1014,0.09320078261112588
25-34,17,Sleep,3.9693796157664702,0.06615632692944116,16260255041.726114,1014,0.06615632692944116
25-34,17,Work,10.753232964119766,0.1792205494019961,16260255041.726114,1014,0.1792205494019961
25-34,17,Education,0.8839832202104334,0.01473305367017389,16260255041.726114,1014,0.01473305367017389
25-34,17,Household Activities,10.228150369342126,0.17046917282236876,16260255041.726114,1014,0.17046917282236876
25-34,17,Leisure,23.32234282213954,0.38870571370232565,16260255041.726114,1014,0.38870571370232565
25-34,17,Caregiving,4.013351236205577,0.06688918727009295,16260255041.726114,1014,0.06688918727009295
25-34,17,Travel,6.829559772216087,0.11382599620360145,16260255041.726114,1014,0.11382599620360145
25-34,18,Sleep,2.9417596020832564,0.049029326701387606,16260255041.726114,1014,0.0490293267013876
25-34,18,Work,6.255871179093333,0.10426451965155555,16260255041.726114,1014,0.10426451965155553
25-34,18,Education,1.4077586858142472,0.023462644763570788,16260255041.726114,1014,0.023462644763570784
25-34,18,Household Activities,9.129743050478758,0.15216238417464598,16260255041.726114,1014,0.15216238417464595
25-34,18,Leisure,30.64797360784474,0.5107995601307457,16260255041.726114,1014,0.5107995601307456
25-34,18,Caregiving,3.997505319209288,0.06662508865348814,16260255041.726114,1014,0.06662508865348812
25-34,18,Travel,5.61938855547638,0.09365647592460634,16260255041.726114,1014,0.09365647592460632
25-34,19,Sleep,4.409887887053998,0.07349813145089996,16260255041.726114,1014,0.07349813145089996
25-34,19,Work,4.667586054332949,0.07779310090554915,16260255041.726114,1014,0.07779310090554915
25-34,19,Education,1.6189433685033199,0.02698238947505533,16260255041.726114,1014,0.02698238947505533
25-34,19,Household Activities,8.221408607973192,0.1370234767995532,16260255041.726114,1014,0.1370234767995532
25-34,19,Leisure,33.2747920093443,0.554579866822405,16260255041.726114,1014,0.554579866822405
25-34,19,Caregiving,4.832431154250134,0.08054051923750223,16260255041.726114,1014,0.08054051923750223
25-34,19,Travel,2.9749509185421057,0.0495825153090351,16260255041.726114,1014,0.0495825153090351
25-34,20,Sleep,9.206506456677033,0.15344177427795055,16260255041.726114,1014,0.15344177427795055
25-34,20,Work,3.679857445123941,0.06133095741873235,16260255041.726114,1014,0.06133095741873235
25-34,20,Education,1.2564933447650108,0.020941555746083515,16260255041.726114,1014,0.020941555746083515
25-34,20,Household Activities,5.607844089027323,0.0934640681504554,16260255041.726114,1014,0.0934640681504554
25-34,20,Leisure,34.0729356560319,0.5678822609338651,16260255041.726114,1014,0.5678822609338651
25-34,20,Caregiving,3.5719333669371247,0.05953222278228541,16260255041.726114,1014,0.05953222278228541
25-34,20,Travel,2.6044296414376604,0.04340716069062767,16260255041.726114,1014,0.04340716069062767
25-34,21,Sleep,19.247142344222127,0.32078570573703546,16260255041.726114,1014,0.32078570573703546
25-34,21,Work,2.8426894173857957,0.047378156956429926,16260255041.726114,1014,0.047378156956429926
25-34,21,Education,0.4955996169101466,0.00825999361516911,16260255041.726114,1014,0.00825999361516911
25-34,21,Household Activities,3.2700257572864824,0.05450042928810804,16260255041.726114,1014,0.05450042928810804
25-34,21,Leisure,30.272978167713084,0.5045496361285514,16260255041.726114,1014,0.5045496361285514
25-34,21,Caregiving,2.020808821522495,0.03368014702537492,16260255041.726114,1014,0.03368014702537492
25-34,21,Travel,1.8507558749598687,0.030845931249331146,16260255041.726114,1014,0.030845931249331146
25-34,22,Sleep,35.74154449149772,0.5956924081916287,16260255041.726114,1014,0.5956924081916287
25-34,22,Work,1.7368625975299523,0.02894770995883254,16260255041.726114,1014,0.02894770995883254
25-34,22,Education,0.31891847264309275,0.005315307877384879,16260255041.726114,1014,0.005315307877384879
25-34,22,Household Activities,1.528643023059114,0.0254773837176519,16260255041.726114,1014,0.0254773837176519
25-34,22,Leisure,18.656930422202112,0.31094884037003523,16260255041.726114,1014,0.31094884037003523
25-34,22,Caregiving,1.0862359632731757,0.018103932721219594,16260255041.726114,1014,0.018103932721219594
25-34,22,Travel,0.9308650297948369,0.015514417163247281,16260255041.726114,1014,0.015514417163247281
25-34,23,Sleep,46.18010748216926,0.7696684580361544,16260255041.726114,1014,0.7696684580361544
25-34,23,Work,0.5893909885166037,0.009823183141943394,16260255041.726114,1014,0.009823183141943394
25-34,23,Education,0.11436292064677878,0.0019060486774463128,16260255041.726114,1014,0.0019060486774463128
25-34,23,Household Activities,0.5216050849188949,0.008693418081981581,16260255041.726114,1014,0.008693418081981581
25-34,23,Leisure,11.250034376082285,0.18750057293470473,16260255041.726114,1014,0.18750057293470473
25-34,23,Caregiving,0.5223221913846402,0.00870536985641067,16260255041.726114,1014,0.00870536985641067
25-34,23,Travel,0.8221769562815329,0.01370294927135888,16260255041.726114,1014,0.01370294927135888
35-44,0,Sleep,54.155465254804,0.9025910875800667,16170111588.666594,1220,0.9025910875800668
35-44,0,Work,1.225744771780259,0.020429079529670983,16170111588.666594,1220,0.020429079529670987
35-44,0,Education,0.10392621612925479,0.0017321036021542464,16170111588.666594,1220,0.0017321036021542466
35-44,0,Household Activities,0.17139058498700152,0.002856509749783359,16170111588.666594,1220,0.0028565097497833592
35-44,0,Leisure,3.89426537931737,0.06490442298862283,16170111588.666594,1220,0.06490442298862284
35-44,0,Caregiving,0.2348942093266116,0.00391490348877686,16170111588.666594,1220,0.00391490348877686
35-44,0,Travel,0.21431358365549857,0.003571893060924976,16170111588.666594,1220,0.0035718930609249765
35-44,1,Sleep,56.2178237761824,0.93696372960304,16170111588.666594,1220,0.93696372960304
35-44,1,Work,0.9346602925961632,0.015577671543269387,16170111588.666594,1220,0.015577671543269387
35-44,1,Education,0.05857853997417274,0.0009763089995695457,16170111588.666594,1220,0.0009763089995695457
35-44,1,Household Activities,0.18624148056274217,0.003104024676045703,16170111588.666594,1220,0.003104024676045703
35-44,1,Leisure,2.317620194770465,0.038627003246174414,16170111588.666594,1220,0.038627003246174414
35-44,1,Caregiving,0.15396927285105494,0.0025661545475175822,16170111588.666594,1220,0.0025661545475175822
35-44,1,Travel,0.13110644306300256,0.002185107384383376,16170111588.666594,1220,0.002185107384383376
35-44,2,Sleep,57.764633021568834,0.9627438836928139,16170111588.666594,1220,0.962743883692814
35-44,2,Work,0.8333430964980029,0.013889051608300047,16170111588.666594,1220,0.013889051608300049
35-44,2,Education,0.05857853997417274,0.0009763089995695457,16170111588.666594,1220,0.0009763089995695458
35-44,2,Household Activities,0.05635039413451951,0.0009391732355753252,16170111588.666594,1220,0.0009391732355753253
35-44,2,Leisure,1.0019320199114916,0.01669886699852486,16170111588.666594,1220,0.016698866998524863
35-44,2,Caregiving,0.17372667390345892,0.0028954445650576487,16170111588.666594,1220,0.002895444565057649
35-44,2,Travel,0.11143625400951603,0.0018572709001586005,16170111588.666594,1220,0.0018572709001586007
35-44,3,Sleep,57.93403129376439,0.9655671882294066,16170111588.666594,1220,0.9655671882294066
35-44,3,Work,0.9513470294291616,0.01585578382381936,16170111588.666594,1220,0.01585578382381936
35-44,3,Education,0.0341708149849341,0.000569513583082235,16170111588.666594,1220,0.000569513583082235
35-44,3,Household Activities,0.059392170495036874,0.0009898695082506145,16170111588.666594,1220,0.0009898695082506145
35-44,3,Leisure,0.6772363702467871,0.011287272837446452,16170111588.666594,1220,0.011287272837446452
35-44,3,Caregiving,0.0798714606073308,0.00133119101012218,16170111588.666594,1220,0.00133119101012218
35-44,3,Travel,0.26395086047235594,0.004399181007872599,16170111588.666594,1220,0.004399181007872599
35-44,4,Sleep,56.275095301863956,0.937918255031066,16170111588.666594,1220,0.9379182550310659
35-44,4,Work,1.722865943174613,0.02871443238624355,16170111588.666594,1220,0.028714432386243546
35-44,4,Education,0.05857853997417274,0.0009763089995695457,16170111588.666594,1220,0.0009763089995695456
35-44,4,Household Activities,0.5979966551154267,0.009966610918590444,16170111588.666594,1220,0.009966610918590442
35-44,4,Leisure,0.7278966655679467,0.012131611092799113,16170111588.666594,1220,0.012131611092799111
35-44,4,Caregiving,0.29430023525852866,0.004905003920975478,16170111588.666594,1220,0.004905003920975477
35-44,4,Travel,0.32326665904536206,0.005387777650756034,16170111588.666594,1220,0.005387777650756034
35-44,5,Sleep,51.87534343970011,0.8645890573283351,16170111588.666594,1220,0.8645890573283351
35-44,5,Work,2.648629643845574,0.044143827397426234,16170111588.666594,1220,0.044143827397426234
35-44,5,Education,0.07284410064237046,0.0012140683440395076,16170111588.666594,1220,0.0012140683440395076
35-44,5,Household Activities,1.1057941189380438,0.01842990198230073,16170111588.666594,1220,0.01842990198230073
35-44,5,Leisure,2.4461360068333136,0.04076893344722189,16170111588.666594,1220,0.04076893344722189
35-44,5,Caregiving,0.40604113867205466,0.006767352311200911,16170111588.666594,1220,0.006767352311200911
35-44,5,Travel,1.4452115513685275,0.02408685918947546,16170111588.666594,1220,0.02408685918947546
35-44,6,Sleep,39.38123364354309,0.6563538940590515,16170111588.666594,1220,0.6563538940590515
35-44,6,Work,5.280992949538965,0.08801654915898276,16170111588.666594,1220,0.08801654915898276
35-44,6,Education,0.07284410064237046,0.0012140683440395076,16170111588.666594,1220,0.0012140683440395076
35-44,6,Household Activities,3.9306110112179424,0.06551018352029904,16170111588.666594,1220,0.06551018352029904
35-44,6,Leisure,4.7688160336796575,0.0794802672279943,16170111588.666594,1220,0.0794802672279943
35-44,6,Caregiving,3.3657673912292525,0.05609612318715421,16170111588.666594,1220,0.05609612318715421
35-44,6,Travel,3.1997348701487205,0.053328914502478675,16170111588.666594,1220,0.053328914502478675
35-44,7,Sleep,23.70241640003579,0.3950402733339298,16170111588.666594,1220,0.3950402733339298
35-44,7,Work,11.749335095412617,0.19582225159021027,16170111588.666594,1220,0.19582225159021027
35-44,7,Education,0.09629100547605164,0.0016048500912675273,16170111588.666594,1220,0.0016048500912675273
35-44,7,Household Activities,6.464750698390961,0.10774584497318268,16170111588.666594,1220,0.10774584497318268
35-44,7,Leisure,7.115804112743577,0.11859673521239295,16170111588.666594,1220,0.11859673521239295
35-44,7,Caregiving,5.118923674323835,0.08531539457206391,16170111588.666594,1220,0.08531539457206391
35-44,7,Travel,5.752479013617168,0.0958746502269528,16170111588.666594,1220,0.0958746502269528
35-44,8,Sleep,13.71759424915792,0.22862657081929866,16170111588.666594,1220,0.22862657081929866
35-44,8,Work,21.23402580613315,0.35390043010221917,16170111588.666594,1220,0.35390043010221917
35-44,8,Education,0.3434986151907438,0.0057249769198457305,16170111588.666594,1220,0.0057249769198457305
35-44,8,Household Activities,7.573094601066666,0.1262182433511111,16170111588.666594,1220,0.1262182433511111
35-44,8,Leisure,8.854319121599646,0.1475719853599941,16170111588.666594,1220,0.1475719853599941
35-44,8,Caregiving,3.2365252668503364,0.05394208778083894,16170111588.666594,1220,0.05394208778083894
35-44,8,Travel,5.040942340001535,0.08401570566669224,16170111588.666594,1220,0.08401570566669224
35-44,9,Sleep,8.095211008567677,0.13492018347612794,16170111588.666594,1220,0.13492018347612794
35-44,9,Work,26.678958242184013,0.44464930403640024,16170111588.666594,1220,0.44464930403640024
35-44,9,Education,0.44781202803891174,0.007463533800648529,16170111588.666594,1220,0.007463533800648529
35-44,9,Household Activities,9.029531808069143,0.1504921968011524,16170111588.666594,1220,0.1504921968011524
35-44,9,Leisure,9.573419281641046,0.15955698802735077,16170111588.666594,1220,0.15955698802735077
35-44,9,Caregiving,2.8277771291422265,0.04712961881903711,16170111588.666594,1220,0.04712961881903711
35-44,9,Travel,3.3472905023569823,0.05578817503928304,16170111588.666594,1220,0.05578817503928304
35-44,10,Sleep,4.797386049689186,0.07995643416148643,16170111588.666594,1220,0.07995643416148644
35-44,10,Work,28.373497208408587,0.47289162014014313,16170111588.666594,1220,0.4728916201401432
35-44,10,Education,0.643932095471544,0.010732201591192399,16170111588.666594,1220,0.0107322015911924
35-44,10,Household Activities,9.614399649226701,0.16023999415377835,16170111588.666594,1220,0.16023999415377838
35-44,10,Leisure,11.384526241376182,0.18974210402293637,16170111588.666594,1220,0.1897421040229364
35-44,10,Caregiving,2.6870114230060564,0.04478352371676761,16170111588.666594,1220,0.04478352371676761
35-44,10,Travel,2.4992473328217373,0.04165412221369562,16170111588.666594,1220,0.041654122213695625
35-44,11,Sleep,3.4229824618416957,0.0570497076973616,16170111588.666594,1220,0.0570497076973616
35-44,11,Work,27.07711414286606,0.4512852357144343,16170111588.666594,1220,0.4512852357144343
35-44,11,Education,0.6997041285832359,0.011661735476387266,16170111588.666594,1220,0.011661735476387266
35-44,11,Household Activities,10.045823121123293,0.16743038535205487,16170111588.666594,1220,0.16743038535205487
35-44,11,Leisure,13.38988468028383,0.22316474467139716,16170111588.666594,1220,0.22316474467139716
35-44,11,Caregiving,2.5554258478305685,0.04259043079717614,16170111588.666594,1220,0.04259043079717614
35-44,11,Travel,2.809065617471318,0.046817760291188636,16170111588.666594,1220,0.046817760291188636
35-44,12,Sleep,2.339558054005595,0.03899263423342658,16170111588.666594,1220,0.03899263423342658
35-44,12,Work,21.99193633115978,0.3665322721859964,16170111588.666594,1220,0.3665322721859964
35-44,12,Education,0.5519018700791866,0.009198364501319776,16170111588.666594,1220,0.009198364501319776
35-44,12,Household Activities,10.051130681848853,0.16751884469748088,16170111588.666594,1220,0.16751884469748088
35-44,12,Leisure,18.65947973233444,0.3109913288722407,16170111588.666594,1220,0.3109913288722407
35-44,12,Caregiving,2.421211243874134,0.04035352073123556,16170111588.666594,1220,0.04035352073123556
35-44,12,Travel,3.9847820866980053,0.06641303477830009,16170111588.666594,1220,0.06641303477830009
35-44,13,Sleep,2.2141435176517996,0.036902391960863326,16170111588.666594,1220,0.036902391960863326
35-44,13,Work,25.92213141010242,0.432035523501707,16170111588.666594,1220,0.432035523501707
35-44,13,Education,0.5430062295705309,0.009050103826175515,16170111588.666594,1220,0.009050103826175515
35-44,13,Household Activities,9.338875287159727,0.15564792145266212,16170111588.666594,1220,0.15564792145266212
35-44,13,Leisure,14.992285199960017,0.24987141999933363,16170111588.666594,1220,0.24987141999933363
35-44,13,Caregiving,3.2985452876735786,0.05497575479455964,16170111588.666594,1220,0.05497575479455964
35-44,13,Travel,3.6910130678819257,0.06151688446469876,16170111588.666594,1220,0.06151688446469876
35-44,14,Sleep,2.7471369815510642,0.045785616359184406,16170111588.666594,1220,0.045785616359184406
35-44,14,Work,26.44773350618971,0.44079555843649515,16170111588.666594,1220,0.44079555843649515
35-44,14,Education,0.40331746552784026,0.006721957758797337,16170111588.666594,1220,0.006721957758797337
35-44,14,Household Activities,8.323142642535691,0.1387190440422615,16170111588.666594,1220,0.1387190440422615
35-44,14,Leisure,13.870018879612095,0.23116698132686825,16170111588.666594,1220,0.23116698132686825
35-44,14,Caregiving,3.842713981488218,0.06404523302480364,16170111588.666594,1220,0.06404523302480364
35-44,14,Travel,4.365936543095378,0.07276560905158963,16170111588.666594,1220,0.07276560905158963
35-44,15,Sleep,3.0731704403651476,0.05121950733941913,16170111588.666594,1220,0.05121950733941913
35-44,15,Work,23.872486710981548,0.3978747785163591,16170111588.666594,1220,0.3978747785163591
35-44,15,Education,0.32422874725505796,0.005403812454250966,16170111588.666594,1220,0.005403812454250966
35-44,15,Household Activities,8.529508329724218,0.14215847216207028,16170111588.666594,1220,0.14215847216207028
35-44,15,Leisure,14.379310173173856,0.2396551695528976,16170111588.666594,1220,0.2396551695528976
35-44,15,Caregiving,4.495233092844282,0.0749205515474047,16170111588.666594,1220,0.0749205515474047
35-44,15,Travel,5.326062505655889,0.08876770842759815,16170111588.666594,1220,0.08876770842759815
35-44,16,Sleep,2.7869477929710214,0.046449129882850354,16170111588.666594,1220,0.046449129882850354
35-44,16,Work,18.96842946753642,0.316140491125607,16170111588.666594,1220,0.316140491125607
35-44,16,Education,0.5183783834763285,0.008639639724605474,16170111588.666594,1220,0.008639639724605474
35-44,16,Household Activities,9.408267293819682,0.1568044548969947,16170111588.666594,1220,0.1568044548969947
35-44,16,Leisure,17.14857848657384,0.28580964144289733,16170111588.666594,1220,0.28580964144289733
35-44,16,Caregiving,4.959919807705717,0.08266533012842861,16170111588.666594,1220,0.08266533012842861
35-44,16,Travel,6.209478767916994,0.10349131279861656,16170111588.666594,1220,0.10349131279861656
35-44,17,Sleep,2.6062487291273007,0.043437478818788344,16170111588.666594,1220,0.04343747881878835
35-44,17,Work,10.572006018738096,0.1762001003123016,16170111588.666594,1220,0.1762001003123016
35-44,17,Education,0.5611555401737913,0.009352592336229855,16170111588.666594,1220,0.009352592336229856
35-44,17,Household Activities,11.109457033337112,0.1851576172222852,16170111588.666594,1220,0.18515761722228521
35-44,17,Leisure,23.268785272813865,0.3878130878802311,16170111588.666594,1220,0.3878130878802311
35-44,17,Caregiving,4.859973500019681,0.08099955833366135,16170111588.666594,1220,0.08099955833366136
35-44,17,Travel,7.022373905790148,0.11703956509650246,16170111588.666594,1220,0.11703956509650247
35-44,18,Sleep,2.622908341147463,0.04371513901912438,16170111588.666594,1220,0.04371513901912439
35-44,18,Work,7.2366016491913205,0.12061002748652201,16170111588.666594,1220,0.12061002748652203
35-44,18,Education,0.620096094543852,0.0103349349090642,16170111588.666594,1220,0.010334934909064201
35-44,18,Household Activities,9.748034147768779,0.16246723579614633,16170111588.666594,1220,0.16246723579614633
35-44,18,Leisure,29.34619592948567,0.48910326549142785,16170111588.666594,1220,0.4891032654914279
35-44,18,Caregiving,5.87987043537657,0.0979978405896095,16170111588.666594,1220,0.0979978405896095
35-44,18,Travel,4.546293402486342,0.0757715567081057,16170111588.666594,1220,0.07577155670810572
35-44,19,Sleep,3.75140300917441,0.06252338348624016,16170111588.666594,1220,0.06252338348624017
35-44,19,Work,4.990375245218043,0.08317292075363406,16170111588.666594,1220,0.08317292075363407
35-44,19,Education,0.43779808469817055,0.0072966347449695095,16170111588.666594,1220,0.00729663474496951
35-44,19,Household Activities,7.740869703682167,0.12901449506136944,16170111588.666594,1220,0.12901449506136947
35-44,19,Leisure,32.074241779523874,0.5345706963253979,16170111588.666594,1220,0.534570696325398
35-44,19,Caregiving,7.101242297865814,0.11835403829776356,16170111588.666594,1220,0.11835403829776357
35-44,19,Travel,3.904069879837519,0.06506783133062531,16170111588.666594,1220,0.06506783133062533
35-44,20,Sleep,7.8608330200705945,0.13101388366784325,16170111588.666594,1220,0.13101388366784325
35-44,20,Work,4.96314047750605,0.08271900795843416,16170111588.666594,1220,0.08271900795843416
35-44,20,Education,0.675883362835586,0.011264722713926433,16170111588.666594,1220,0.011264722713926433
35-44,20,Household Activities,5.210119116771609,0.08683531861286015,16170111588.666594,1220,0.08683531861286015
35-44,20,Leisure,32.921559673637326,0.5486926612272888,16170111588.666594,1220,0.5486926612272888
35-44,20,Caregiving,6.269408174672177,0.10449013624453628,16170111588.666594,1220,0.10449013624453628
35-44,20,Travel,2.0990561745066607,0.03498426957511101,16170111588.666594,1220,0.03498426957511101
35-44,21,Sleep,19.62667959343077,0.3271113265571795,16170111588.666594,1220,0.32711132655717945
35-44,21,Work,4.426145814880235,0.07376909691467058,16170111588.666594,1220,0.07376909691467058
35-44,21,Education,0.6096935096368661,0.010161558493947767,16170111588.666594,1220,0.010161558493947767
35-44,21,Household Activities,3.170655756340591,0.05284426260567652,16170111588.666594,1220,0.05284426260567651
35-44,21,Leisure,27.666407895942054,0.4611067982657009,16170111588.666594,1220,0.46110679826570083
35-44,21,Caregiving,2.6448063005471494,0.04408010500911916,16170111588.666594,1220,0.04408010500911915
35-44,21,Travel,1.8556111292223372,0.03092685215370562,16170111588.666594,1220,0.030926852153705615
35-44,22,Sleep,36.086986104657065,0.6014497684109511,16170111588.666594,1220,0.6014497684109511
35-44,22,Work,3.1445628450474166,0.052409380750790276,16170111588.666594,1220,0.05240938075079028
35-44,22,Education,0.25654550595282716,0.004275758432547119,16170111588.666594,1220,0.00427575843254712
35-44,22,Household Activities,1.898255927448413,0.03163759879080688,16170111588.666594,1220,0.03163759879080689
35-44,22,Leisure,16.676138449570487,0.2779356408261748,16170111588.666594,1220,0.27793564082617483
35-44,22,Caregiving,0.7095924108584771,0.011826540180974619,16170111588.666594,1220,0.01182654018097462
